"title_script","genre_script","filename","title_p","movieId","title","genres","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"Shrek the Third","Animation,Adventure,Comedy","ShrektheThird.txt","shrek the third",53121,"Shrek the Third (2007)","Adventure|Animation|Children|Comedy|Fantasy",-0.0151009481745819,0.00939299254940913,-0.0157131164673593,0.00226462806924545,0.00859124865490922,0.00809414374594493,0.00218323050336887,-0.00508088760953263,-0.00136517352754391,0.0151423224333034,0.00837294163924716,0.0365014898991663,0.00227030052371782,-0.0112766303620538,0.0188668309639345,0.00201836578386448,-0.00869707723259217,-0.00309473212469196,-0.0168347706959244,-0.000901073845141452,-0.00956027319978043,-0.00751797341455578,0.0209636012867689,-0.00994489154211488,-0.000739933328938044,0.00889591705028717,-0.00037111726286842,0.00855590311588371,-0.000462573633992574,-0.00340745540222765
"Sideways","Adventure,Comedy,Drama","Sideways.txt","sideways",8949,"Sideways (2004)","Comedy|Drama|Romance",0.0307503895516372,0.00381034629070702,-0.00595822898008117,0.00734785780314422,-0.00956536937222396,0.0184781549958115,0.0277933804373432,-0.0308220843237568,-0.0226725246559494,-0.0107446891301852,0.0123501789342026,0.000592457622133846,0.0254204858028607,-0.00222645845978121,-0.00527802487986098,-0.0123529011878574,-0.0383498775566179,-0.0221344534434702,-0.0064430530602403,0.00711451910249221,-0.0152099975979903,0.000556050662575982,0.0135501363155882,-0.0158229577183596,0.0273430123758347,-0.00259927738621265,-0.00699253555849857,-0.0189528367318127,-0.0210897705272981,0.002549987753573
"Siege, The","Action,Thriller,Drama","SiegeThe.txt","siege",2334,"Siege, The (1998)","Action|Thriller",-0.0162894859808814,-0.00659793033012686,-0.00700406413657301,0.00736490214565631,-0.00951953580444316,0.0104077777123239,0.000612817724191312,0.0103525313901128,0.00433054490327565,-0.0267820789745298,-0.0122772559330412,-0.0167011474019742,-0.00493355213744849,-0.00680786362188885,0.00119922234940451,0.00309328110336578,0.0142572011823899,0.00703495504368897,-0.0124823189071636,-0.00389749742904594,0.00174465340801564,0.00312341206744605,-0.00830130643466909,0.0121187488424865,-0.0183812461352683,0.0038456783557909,0.00654904538700714,-0.00293968535245422,0.00492142973897952,-0.00519307446408003
"Silence of the Lambs","Crime,Drama,Horror,Thriller","SilenceoftheLambs.txt","silence of the lambs",593,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller",0.0252188308886715,0.00537502760730973,0.0258283571017065,0.0386776814885541,-0.0462738374832873,-0.00822090753766304,0.0372349246994785,-0.0547698607136133,0.0445220692116606,0.0311849144626507,-0.0470055141098067,0.0147799967425574,-0.0352260524126268,0.0120026135535669,0.0873166496590203,-0.0370493150342343,0.0418257507016832,0.0288970328978991,0.0935067194996009,0.0705685725062063,-0.0535229093356705,0.0797762839369812,0.0204955697204582,-0.0105488584028494,-0.208171743475486,0.150800156824103,-0.00969323574630591,-0.0102578874663726,0.0792398460820879,0.000273150251612979
"Silver Bullet","Horror","SilverBullet.txt","silver bullet",5433,"Silver Bullet (Stephen King's Silver Bullet) (1985)","Adventure|Drama|Horror|Mystery|Thriller",-0.00603615787691456,-0.00177239205421891,0.00241799919911816,-0.00165476200801841,-0.00609295825776753,-0.00195037104242003,-0.00140434357326414,-0.00148167402456852,0.00235529539080559,0.00198916525570142,-0.0064509011341988,-0.00055147212792561,-0.00235085912593511,-0.00341914519722522,-0.00220303263834572,0.000861537349128709,0.00173007259671379,0.00225944709740327,0.00451623116602281,-0.00136292337308255,-0.00314820750576576,-0.00159831607809453,-0.000745632859172271,-0.00131596723111789,0.00296800694012065,0.00198167670365396,-0.004910913046425,-0.00305767609320488,-6.85674653570722e-05,-0.000861840857590091
"Silver Linings Playbook","Comedy,Drama,Romance","SilverLiningsPlaybook.txt","silver linings playbook",97921,"Silver Linings Playbook (2012)","Comedy|Drama",0.00511740445759287,0.0087231692594417,-0.00701182111155545,0.0145228194497422,0.00717659139619052,-0.00651714534642062,0.000651535191321725,-0.0156358998124693,-0.0127207697919141,-0.000147234001135671,-0.000837559061603306,-0.0161707355300154,0.00365274265078838,0.00831343666984832,-0.0144143460744837,-0.0104660318557588,-0.00365415915983859,-0.000255200155144715,0.000897939696648943,-0.000668154643818854,-0.00526031455940867,-0.00204811557941679,-0.00867348639766059,-0.00499713925883023,0.0133634464925571,0.000712926220365666,-0.00121132245444118,-0.0100234999107269,-0.00738433566789596,0.00515575677458228
"Simone","Comedy,Drama,Sci-Fi","Simone.txt","simone",5530,"Simone (S1m0ne) (2002)","Comedy|Drama|Fantasy|Sci-Fi",-0.0125498984091663,-0.00143041103157422,-0.0117728380160951,-0.00454985130751613,-0.000950223917317324,0.00766101620403719,0.00599991225440048,-0.00386186340011533,0.00727341494209808,-0.0167212203254001,0.0069118545863978,0.00412732409266606,-0.000806433376847425,0.000652050872479597,0.00373528756584648,0.00350914528544858,-0.00790097681177546,-0.00167478719752574,-0.00167072093104049,0.00935234227557917,0.00395183589450146,-0.00552800379102886,0.00440947677068788,-0.00731744264984838,0.00586118376017902,-0.000895528724504585,0.0042401897203494,0.00334954283096939,-0.0057655569724928,-0.00139222275886484
"Single White Female","Drama,Thriller","SingleWhiteFemale.txt","single white female",3274,"Single White Female (1992)","Drama|Thriller",-0.00977904807922735,-0.00378892522446975,-0.0111229299329678,-0.0119053032565041,-0.0235390747217999,-0.00231233908368211,0.0147393698645481,-0.0157204722564522,0.00671104394363847,0.00308869555325963,-0.0233913942942238,-0.00282702036739919,-0.00291212457205855,-0.00711814757981045,0.0120572939341674,0.00668864975959539,0.00382454011737352,-4.77381716265194e-06,0.00912888775977698,-0.00521208842484803,0.00107648815444208,0.0113187624463596,0.00256680082856334,0.00205608403332631,-0.00649433046300411,-0.00258407419774959,-0.0053754673669272,-0.00305171318737449,-0.00570903328295439,0.00286869039704156
"Sister Act","Comedy,Crime,Musical","SisterAct.txt","sister act",3247,"Sister Act (1992)","Comedy|Crime",-0.0228951864057771,0.040605364039233,-0.0077173259404527,-0.037978579367923,-0.0175210593749871,0.0115833737954905,-0.0229850841509915,-0.00446278359266972,-0.00699964003151347,-0.00457827345566991,0.0172688438862071,-0.0277465087225277,-0.0209905578726664,0.0222805664933655,0.0203879313655821,-0.0360085480588935,0.0174612147961916,-0.0190261454869027,0.0203242152532356,-0.00924019998161627,-0.00634477083581915,0.00552346121693203,-0.00192405525106916,-0.00787679302967196,-0.0123173940641799,0.0161956550686801,0.011854510930621,-0.00881073032419311,0.0185645797603808,-0.0010011653910972
"Six Degrees of Separation","Comedy,Drama,Mystery","SixDegreesofSeparation.txt","six degrees of separation",538,"Six Degrees of Separation (1993)","Drama",0.0260967825298382,-0.0083224572848088,-0.0244720305401421,-0.016614117761516,-0.00761883144710087,0.0119579684113589,-0.0104084983325824,-0.0158911369522385,-6.03926680654888e-05,-0.0111256515449393,-0.0136756216820254,-0.0134810549747241,0.0179232828358625,-0.0116614798286886,0.00165914956728592,0.0172015967760696,-0.00113420862756637,0.00337190219057653,-0.00100474312493007,-0.0096364222844654,0.0115917638717259,0.00371050859058759,-0.00843040181461507,0.00375297293059635,0.00208854488195377,-0.000389013184463279,0.000303569726987104,-0.00395023582525813,0.00770379704417319,-0.00941940688678214
"Sixth Sense, The","Drama,Horror,Mystery,Thriller","SixthSenseThe.txt","sixth sense",2762,"Sixth Sense, The (1999)","Drama|Horror|Mystery",-0.00113580581759024,0.0392020466077132,0.000542072236976563,0.0552072895404721,-0.00328345541934677,0.017009294628518,0.0216802587178646,-0.0407257762148722,0.0489444072997508,0.0280706465871512,-0.0275147026638212,0.0343903635623902,-0.0622429518361274,0.0567037009594291,0.0220784919585723,0.0397242598730772,-0.0741016384525304,0.0203785465817222,0.0230528263898463,0.0184648638155158,0.0704136101852206,0.0114635578449032,-0.00442722407979334,0.105863232269561,-0.0331290395759171,-0.0795253021558927,-0.148293457757901,0.0250923166695205,0.0300571249538545,0.00487750496336029
"Sleepless in Seattle","Comedy,Romance,Drama","SleeplessinSeattle.txt","sleepless in seattle",539,"Sleepless in Seattle (1993)","Comedy|Drama|Romance",-0.0178326605186404,0.0719826853264145,-0.0261733919792644,-0.00792124361331439,-0.0535953617536592,0.0216640765730455,-0.0157752687849372,-0.0127352844475893,-0.0322054430628045,0.00877019660764943,0.0184305646054472,-0.0304177851868488,0.0460833542169691,0.00236258782689473,-0.00875162428045293,-0.00758308053939029,-0.116345416590891,0.0229692449739683,0.014474380840089,0.0644621502899836,-0.0471214727004403,0.028596078087554,0.0356315744037315,0.0122112097149459,-0.00860295085278804,-0.0336341111908265,0.0418189039861876,0.02899020901197,-0.0108690409570694,0.038156001707304
"Sleepy Hollow","Horror,Mystery","SleepyHollow.txt","sleepy hollow",3081,"Sleepy Hollow (1999)","Fantasy|Horror|Mystery|Romance",0.00859555269708405,-0.0267400807140887,-0.0122102300682925,0.00471441274471549,-0.00129248757334161,0.0423846738810144,-0.0232741825387921,0.00119021282849078,0.0610446138656865,0.0245510995157641,0.0119076208823675,-0.0128570816004899,-0.0194335763915659,-0.0420846118607543,0.0290696532768067,0.0104731905881322,0.0135278516081183,0.0413679946020137,0.0107576056461301,0.0247783954803348,-0.00365897778151351,0.0324974979687279,0.0975628839636838,0.00301516418315593,0.0395104645602363,-0.0283454429106398,-0.0135182277442043,-0.0159794779227195,-0.016281824691628,0.021264955403606
"Sling Blade","Drama","SlingBlade.txt","sling blade",1358,"Sling Blade (1996)","Drama",0.0271328235932341,0.00623530015914236,-0.0151614340066038,0.0146121443351816,-0.0371453869213158,0.0249656378432782,0.0136168512648114,-0.0288412082130537,0.015775748180601,-0.00326250543719099,-0.00867125697314048,0.0696598567207456,-0.0324022236806906,0.0312838146794207,-0.0107103376232826,0.000421289271735525,0.0272998862758659,-0.00729645294927966,0.00687584776593084,-0.046601066084096,-0.0166656738044415,-0.0566446132763185,0.00555182166954897,0.0330752352995076,0.0112410999769664,-0.0476262482459291,-0.0316708639932249,-0.0572298350902206,0.0175751431494584,0.0223039931679789
"Slumdog Millionaire","Crime,Drama,Romance","SlumdogMillionaire.txt","slumdog millionaire",63082,"Slumdog Millionaire (2008)","Crime|Drama|Romance",0.00985313269525836,0.0241007569391986,-0.0210336974094695,0.0291413053702955,0.0237491419054604,-0.0126150726616374,-0.000868474688066786,-0.025172729048873,-0.00867501966674074,0.0310353853513354,-0.0159818452401866,0.00213254796940053,-0.0160037436835537,0.01575223808989,0.0149716015108849,-0.0345629092231339,0.00549374643899654,0.0056530613853171,0.0302121784701632,0.00322569869198838,0.0266275902080211,-0.0283997547087177,-0.0211061750592421,0.00150025295925224,0.0741730800261026,0.0173152227385073,-0.0075981729284848,0.00466021288321952,-0.00493789926314122,0.0297700130432947
"Smashed","Comedy,Drama","Smashed.txt","smashed",97904,"Smashed (2012)","Comedy|Drama",0.000527422516068554,-0.00076783448783219,0.0002262409231709,0.000233195098389769,0.000706889492375684,-0.000655056109830943,-0.000428853777848814,-0.000924693208547399,3.25855661814667e-05,-0.000424593697626975,0.00127370572020201,-0.000775016005764292,0.00112643255916308,0.000254205128120795,-7.26087004182638e-05,0.000335058404174168,0.000465425607780388,-0.00102334629780143,0.000329630298388451,0.000640886030657333,0.000731581635353185,0.00107177563257566,1.79212738219842e-05,-0.000283307516393286,0.000409840633896695,-0.0010262476729312,-0.000572171630440722,0.000228037943101689,-0.000685942960272612,-0.000156800263245126
"Smokin' Aces","Action,Comedy,Crime,Drama","SmokinAces.txt","smokin' aces",50794,"Smokin' Aces (2006)","Action|Crime|Drama|Thriller",-0.00974394020294142,-0.0129859252888458,-0.0064304768348987,0.00467244885224058,0.00449820724046576,0.0110397590631462,0.00721457994319291,0.00128281529684259,-0.00447698531059809,0.0056605581989779,-0.00026200369315508,0.00470968626847931,-0.00681736754306172,-0.00126576653015759,0.000129699091476178,-0.00668741519643554,0.00652465753955702,0.00361159401518982,-0.00100452036227214,0.000390336331990283,-0.00629134764632309,-0.00416959899201589,-0.00449665971065258,-0.00266467282068129,0.00025468898611607,-0.00309886762260133,-0.00383991045413244,0.00378258110651706,0.00130168684368763,0.00182411268220069
"Snatch","Comedy,Crime","Snatch.txt","snatch",4011,"Snatch (2000)","Comedy|Crime|Thriller",0.0174885590170894,-0.0403757026562021,-0.022388463554025,0.0480228943401613,-0.0184950007403753,0.0429696417708083,-0.0449838552886555,0.0202956556601164,-0.00510344004530941,0.00052037483456925,0.0168227762343816,0.024586968705994,-0.0161258263404086,-0.0576274420416966,0.00693607817090432,-0.0458826920534981,-0.00487558480799349,0.0227304351236968,0.040449544139619,0.0181620857807767,-0.0667353178867097,-0.0249901907335181,-0.0598597333780144,0.0400171787942571,0.0217879310130603,0.0345269990123293,-0.0576520569686428,0.0153513727545112,0.00729209984972662,-0.0193400345665271
"Sneakers","Action,Comedy,Crime,Mystery,Romance,Thriller","Sneakers.pdf","sneakers",1396,"Sneakers (1992)","Action|Comedy|Crime|Drama|Sci-Fi",-0.00529100981152127,0.00335024718525847,-0.0050335054722485,0.0297021392722934,-0.0130809983626335,-0.00202039241147377,-0.0648463391083082,0.0273446268254494,-0.00303846401511553,-0.0450484307514158,-0.0365081061992755,-0.050968995930758,-0.002470027830021,0.0207094345192004,0.0212923819941506,0.0308548299486908,0.0068436248193832,0.0299739782556948,-0.00735314228716201,-0.0205727161180287,0.0107627121286554,-0.00263257790651798,-0.0177361152840609,0.0174408538351228,-0.0575089520245711,0.00627936196610851,0.00950900973188545,-0.0157333778011442,-1.57457340710626e-05,-0.00370395101507292
"Snow Falling On Cedars","Drama","SnowFallingOnCedars.txt","snow falling on cedars",3185,"Snow Falling on Cedars (1999)","Drama",0.00256471400362285,-0.00252234719260949,-0.0203766448767059,-0.00397779251153996,-0.00870622723224351,-0.00290183733157156,-0.000556073329462286,-0.00168506459925805,0.0199405294229163,-0.0160587578502551,0.00495500101809043,0.00599598875990257,8.48438372906403e-05,0.00380072205938086,-0.00857513620245808,-0.00230842711204153,0.00145869472079068,0.00558794319612656,-0.000363625544053688,0.00741178549185969,0.00971468620113695,-0.00386823638532005,-0.000483036182245375,-0.00978780408709829,0.00949790001702812,-0.00473705504247196,0.00627091441872992,-0.0181296114319245,-0.0044137594347429,-0.0067659951918638
"Snow White and the Huntsman","Action,Adventure,Drama","SnowWhiteandtheHuntsman.txt","snow white and the huntsman",94780,"Snow White and the Huntsman (2012)","Action|Adventure|Drama",-0.008203188620495,0.00165856699102676,0.000777114253043006,-0.00300149136791361,0.00494847432202092,0.0019492250833957,0.00711873615582697,-0.00274291243785391,0.000763257055817686,0.000717637194943518,-0.0044091777922349,0.00386453385419591,0.00436964197378864,-0.00334034263235505,-0.00324756822093868,0.00271110424251286,-0.00211977833685773,-6.40495603781425e-05,0.00298940777513898,0.00367825050514782,0.00222925052099511,-0.00178122361387028,0.00382739555457055,0.000260412647566989,0.00323977575227642,-0.000521071459455575,0.000953415124098483,-0.00134308023220693,-0.000444459979897129,0.000691939314982193
"So I Married an Axe Murderer","Comedy,Romance,Thriller","SoIMarriedanAxeMurderer.txt","so i married an axe murderer",543,"So I Married an Axe Murderer (1993)","Comedy|Romance|Thriller",0.00214219977138386,-0.00691089614532257,0.0157542703656768,-0.00193813811136281,0.00104924581738453,0.0296697195164812,-0.0737993749148583,-0.0252239034279325,-0.0298663390744275,-0.0131090489834194,-0.0313216203947221,0.0300936886022471,0.0360644610842497,-0.0327065051669117,-0.00721600406510909,0.0547638515867055,0.00659791850550049,0.0331974933858746,0.0402589988221695,0.00337777272170413,0.0389719858066023,0.00669314047263382,0.0138190875807334,-0.00742303186921399,0.000935622536371733,-0.0406827966062999,-0.00916077742561759,-0.0171958007120715,3.40697859986311e-05,-0.0253904811287798
"Social Network, The","Drama","SocialNetworkThe.txt","social network",80463,"Social Network, The (2010)","Drama",0.019290967676292,0.0155589120174314,0.0093579466170804,0.0265252316545255,0.00607401525398273,0.000944752223606564,0.0202607166605842,-0.0366237448001162,-0.0120947201063352,-0.0197793892786939,0.00472954515898687,-0.0385627518322311,0.00295067962698559,-0.004112213767731,-0.00789247210886337,0.0110326784645163,0.000895537128877951,-0.0135623988181676,-0.0110906772632159,0.0281265962535818,0.000278355648694254,0.00300597250590463,-0.0138658719119158,-0.00993196125142885,0.0200701013467167,-0.00178814094002701,0.0274446062364277,0.00924312540564812,-0.00207023159549001,-0.00234738502989273
"Someone To Watch Over Me","Action,Crime,Thriller,Drama","SomeoneToWatchOverMe.txt","someone to watch over me",2956,"Someone to Watch Over Me (1987)","Action|Crime|Thriller",-0.00689791684877446,8.94618911646704e-05,-0.00789744159438089,-0.00690172581501614,-0.00874915269541681,-0.00394724575732703,0.00717236735393267,-9.81794241807664e-05,-0.00338346490918524,-0.0117191485217319,-0.00961353384861476,-0.00164533675187604,-0.00332156042828672,0.00183165322687627,0.0010119603971536,-0.00139696475474757,-0.00247835447850778,0.00143288566382673,0.00589953462422741,-0.000688334299383334,0.000269007845023795,0.00391150476797077,0.00339462451955615,-0.00101297053523224,-0.00227516665518897,-0.0040303345633439,0.00138687879155599,-0.00247878114102961,-0.00233903638184298,-0.00296463704903437
"Something's Gotta Give","Comedy,Romance,Drama","SomethingsGottaGive.txt","something's gotta give",7149,"Something's Gotta Give (2003)","Comedy|Drama|Romance",-0.00838793291935755,0.0162562526181069,-0.0190362197811559,0.00676922007991611,-0.0121649149586463,0.0101615171897875,0.00711310505846237,-0.00403923557409555,-0.0116880089805183,-0.00648208654507443,-0.00436779406772836,0.00180165937278335,0.0108670802192391,-0.00842832087247691,0.00818486688189791,-0.00562509650139623,-0.0201517351529726,-0.00874568710487002,0.00200339229580572,0.00740978108566622,-0.00942779069543804,0.0126337573047093,0.00830109597389806,-0.0124287868671184,0.00915020177876605,0.000460410366903923,0.00372477903812599,-0.00301593369623301,0.00579440589722454,0.000527918825056577
"Source Code","Mystery,Sci-Fi,Thriller","SourceCode.txt","source code",85414,"Source Code (2011)","Action|Drama|Mystery|Sci-Fi|Thriller",0.00119783848467787,0.00368824780911753,-0.000473649148734434,0.0229855346898103,0.0211215642215121,0.00581585905104215,0.010415939018731,-0.013686750341164,0.0072604693982096,-0.0106318613196223,-0.0168106530079009,-0.00760615896368893,-0.0166872842823197,0.0101250102398812,-0.00293198842648182,0.0173089718190599,-0.0185525583378085,0.00216789262820135,-0.0109350078526907,0.00449855934917412,0.0111625139969563,-0.0262261549908006,0.000325249772916598,-6.37360241278412e-05,0.0181689098678733,0.00900195806858046,-0.00512237653774601,0.00311731438325235,0.00363005797799737,-0.00198884500850063
"Spanglish","Comedy,Romance,Drama","Spanglish.txt","spanglish",27808,"Spanglish (2004)","Comedy|Drama|Romance",-0.00309589094706417,0.0129571719617559,-0.0155936070430971,0.0084277128149507,0.00311209816575465,0.0133443164502839,-0.00594386468057562,-0.0206689936312493,-0.00787086437698776,0.000987329858102366,-0.00192629884715018,0.01104914068568,0.0113870261843522,-0.00128533936126042,-0.0108129198619182,0.00567533442712973,-0.0118249138106629,0.00312381560888675,0.00465373638665013,0.00325447949819279,0.00998953491755692,-0.00572992850405201,0.000978621868146559,-0.0127291854861567,0.00322159530675646,0.00270035147069362,0.00530340594070979,-0.00484574050954044,-0.00829308321122448,-0.0030748920306842
"Spartan","Crime,Drama,Thriller","Spartan.txt","spartan",7348,"Spartan (2004)","Thriller",0.0057031201710583,-0.0023820423453852,0.00513615361976403,0.00419652235949966,-3.58968859442029e-05,0.00796631722962659,0.00210781824828193,0.00648393005478131,-0.00200917953311668,-0.0101651658948186,-0.00239325108314257,-0.00625364785142787,0.00730963052926855,-0.00241499235792994,-0.00628588845503797,-0.000820899502051496,0.00116301641345959,-0.0011640265175512,-0.00147798802750561,-0.00396521682979701,0.00162480354550025,0.00374717490928066,0.00298857884000039,-0.000853792068754601,-0.00042080637671808,-0.00122643003444523,-0.00158836866128874,0.00188794939423737,-0.00354648518062611,-0.00492246158088517
"Speed","Action,Thriller","Speed.pdf","speed",377,"Speed (1994)","Action|Romance|Thriller",-0.0221699163999285,0.0325482114721606,0.0434628211719946,0.00889626615091176,-0.0244812370115209,0.0551733124266178,0.046256605446762,-0.00219730627978837,-0.00663884512004252,-0.0134826668554711,0.0121870520996623,-0.101665992630899,-0.0472698383163967,0.0460063449251028,0.0546748897048212,-0.0216272624029458,-0.0476423805818416,-0.068325149219503,0.0644979191542217,-0.0340309844163693,-0.0122494687943513,-0.0165613041558709,0.01133155886363,0.0907022661829414,-0.0222553281419881,-0.0810058711662919,-0.0324672458491143,0.0575131531304246,0.0480787972407236,0.0217937247642572
"Speed Racer","Action,Family,Sport","SpeedRacer.txt","speed racer",59037,"Speed Racer (2008)","Action|Children|Sci-Fi|IMAX",-0.00102970368984857,-0.00322232261550292,-0.00163156132490663,-0.00408111322174569,0.00383562275648164,0.00233711701740804,-0.00373648080393261,-0.000327700309312493,-0.00223790929574556,-0.000885050575676776,0.00374268056460736,-0.00330937492443835,0.00163962419924204,0.00558139836642181,-0.00558254379864942,0.00264829861573252,0.000773633443839842,-0.000671068684728706,-0.00285736464647915,0.00116882458787171,0.00343729126544485,-0.00267852829269607,-0.00187957206752309,-0.00448742708671702,-0.000611963784865705,-0.00212146937350195,0.00259965495173363,0.00280344519697712,-0.00153935375013004,0.000272867379192077
"Sphere","Sci-Fi,Thriller","Sphere.txt","sphere",1779,"Sphere (1998)","Sci-Fi|Thriller",-0.0201032622551768,-0.0346846229493014,-0.0262163019725991,0.00302666283834158,-0.0236519787091456,-0.00803939258787234,-0.00362389602407086,0.0071825721111626,0.0281127522989923,-0.0116264434823887,0.0135896848957688,-0.0101552084228563,0.0157418540855202,0.0063980371847192,0.0175979689683843,0.0243973968856005,0.00187045193204539,0.0102474436672806,0.0211430573777161,-0.00388669260644473,0.000584959724741606,0.0159212859701729,-0.0132811345159022,0.0146152448031163,-0.000857536433254609,0.000325197805999759,0.000471363732766756,0.00426402736542487,-0.0206341412151373,-0.00206273923777188
"Spider-Man","Action,Adventure,Sci-Fi","SpiderMan.txt","spider-man",5349,"Spider-Man (2002)","Action|Adventure|Sci-Fi|Thriller",-0.00983270450097099,0.0209051314101018,0.0522216562848881,0.0413723406985078,0.0417034159003759,0.0410409045636473,0.00535167275813146,-0.0114814202966262,0.0295363355869754,0.0246464028932663,0.0173381326687802,-0.00844068224061248,0.0154695464142134,0.0434031578445581,-0.0117510460689095,-0.00222114767265643,-0.0045701190822977,0.0284545060137553,-0.0375628191493941,-0.0208652051212709,0.0737288794473797,-0.0021143353962408,0.0673549786179003,-0.0442971303995404,0.0330477330985104,0.0374746701295716,0.0048215326544034,-0.0372883901203298,-0.00536493752574172,0.0644966877426632
"St. Elmo's Fire","Drama,Romance","StElmosFire.txt","st. elmo's fire",2146,"St. Elmo's Fire (1985)","Drama|Romance",-0.0122858880553129,0.00110566408648038,-0.0167231485187003,-0.000642219149791839,-0.0222137568455671,-0.0158088359357971,-0.0178142503838963,-0.00462834382818325,-0.0148264020112527,0.0320692792039762,-0.0237782174204678,-0.0240111285686741,0.00928328937577452,0.0134053782695581,0.00886160433161394,0.000798735815174422,-0.00770997278939682,0.0111233974028076,-0.0057191304137561,-0.00584941324561088,-0.00438061266228424,0.00321895010091391,-0.00143074167912048,0.00287123353569921,-0.00265747973149989,-0.00569273565094373,0.0109615988819739,-0.00557881716421406,-0.00906773583757044,-0.00519268418163271
"Star Trek","Action,Adventure,Sci-Fi","StarTrek.txt","star trek",68358,"Star Trek (2009)","Action|Adventure|Sci-Fi|IMAX",-0.00252568273402686,0.0178086097900625,0.0212980910340961,0.0386468398230866,0.044910328462575,0.0162862787523236,-0.00401381611585414,0.018918137588655,0.0132384429764125,0.0116957079300765,-0.0181247748400409,-0.0182691460254769,0.013037050556787,0.0337598023547279,-0.0070352262708963,0.00498415708906416,0.027076134890919,-0.00178635990207776,-0.0166712079284367,-0.012101546008314,-0.0235797368693126,-0.0211462259472882,-0.0228960324887491,0.00215331832563368,0.00121606743398377,0.0136750768336627,0.00891177650685681,0.0081990939464456,0.0151106307286372,0.0360254549972661
"Star Trek II: The Wrath of Khan","Action,Adventure,Sci-Fi","StarTrekIITheWrathofKhan.txt","star trek ii: the wrath of khan",1374,"Star Trek II: The Wrath of Khan (1982)","Action|Adventure|Sci-Fi|Thriller",0.00796388615946792,0.0131202975343907,0.0467989369657484,-0.00158171656620015,-0.0142082128553813,0.023137467571574,-0.0238616262852769,0.0508004101206563,0.0654641442693514,-0.0170424700415244,-0.0313859087227822,0.00059209807552209,0.0282095577619693,0.0543859507217494,-0.0376578241455276,0.0361778989831193,0.0459606541902975,-0.0663518139792311,-0.0593674975778071,0.045208027337109,-0.0280571181374876,-0.0448131578896596,0.00157821643515177,-0.0424878136559676,-0.0518266362383997,0.0212919857554905,-0.00221121324070409,0.00582997696529838,0.0307344498283113,0.00121727427130418
"Star Trek: First Contact","Action,Adventure,Sci-Fi","StarTrekFirstContact.txt","star trek: first contact",1356,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller",-0.0072548595959526,0.00306003181440609,0.0144218929867639,0.00198452316336488,-0.00671522958283965,0.0256860847403029,-0.0302507506179686,0.0499432587435572,0.0756311800467103,-0.0169588469731545,0.0106360293810368,-0.00300460354952548,0.0357211583788313,0.0526829131623,0.0145638820806007,0.0756325732877432,0.0600108861086863,-0.106378825386813,-0.0712267414412374,0.0134312205378432,-0.0722863564322771,-0.0546110940945887,-0.0153770748873013,0.0302936584434113,-0.0426375786638087,0.0452564058868739,0.000666971062962197,-0.0477087023945477,0.0469987515965907,0.0377999199184081
"Star Trek: Generations","Action,Adventure,Sci-Fi","StarTrekGenerations.txt","star trek: generations",329,"Star Trek: Generations (1994)","Adventure|Drama|Sci-Fi",-0.0151898939527833,-0.00221942282710233,-0.00040927644768414,-0.00594257288258334,-0.0140492278881213,0.0160588380745057,-0.0293827273396808,0.0603068685141139,0.0788541421625199,0.00183716707187399,0.00697687916943938,0.0401336927954644,0.0936579238626453,0.0701953883363041,0.0563974029369883,0.0702811051716666,0.0710654972756777,-0.0849263472486417,-0.0667823012431089,-0.00452990451685474,-0.0908836465398124,-0.0663356713285213,0.0104048862739956,0.0580503290065479,-0.0151010220918068,-0.0103004108226284,0.0421972617144708,-0.0696810158971292,-0.0265782298927221,0.00790903086762867
"Star Trek: Nemesis","Action,Adventure,Drama,Sci-Fi,Thriller","StarTrekNemesis.txt","star trek: nemesis",5944,"Star Trek: Nemesis (2002)","Action|Drama|Sci-Fi|Thriller",-0.0180480812725559,-0.00256371803742029,-0.0126919054264619,0.000401065151490502,-0.00202115872829827,0.00822262559480125,0.00102816220579753,0.0244204899850631,0.0256850941259976,0.00429037895521623,0.00466049694090146,0.0247351724107361,0.0253840316892138,0.0137987560771509,0.0177057190130605,0.0210992107404433,0.0266764010083217,-0.0214016834378524,-0.0133332384033954,-0.00813786105313178,-0.0200498092908201,-0.0223863146357056,0.00295705186379964,0.00642044389867288,0.00211551563095844,0.00100960951679365,-3.22637833472739e-05,-0.00875839954359456,-0.00528577111133121,0.00474601447415766
